"date","User full name","max(time) - min(time)","Active hours","Grade"
"698",2022-10-20,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",2102,0.583888888888889,"10th"
"699",2022-11-02,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",4424,1.22888888888889,"10th"
"700",2022-11-03,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",6334,1.75944444444444,"10th"
"701",2022-11-07,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",14,0.00388888888888889,"10th"
"702",2022-11-09,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",600,0.166666666666667,"10th"
"703",2022-11-15,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",700,0.194444444444444,"10th"
"704",2022-11-16,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",4260,1.18333333333333,"10th"
"705",2022-11-26,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",90,0.025,"10th"
"706",2022-11-28,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",48,0.0133333333333333,"10th"
"707",2022-11-30,"c3b6d7fac05f46beefe17207601df614c58a6567dbfa5e023e5b36f08810d386",4441,1.23361111111111,"10th"
"708",2022-09-13,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",4280,1.18888888888889,"10th"
"709",2022-09-18,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",103,0.0286111111111111,"10th"
"710",2022-09-21,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",42410,11.7805555555556,"10th"
"711",2022-09-27,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",11895,3.30416666666667,"10th"
"712",2022-09-28,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",45684,12.69,"10th"
"713",2022-09-30,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",31093,8.63694444444444,"10th"
"714",2022-10-04,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",9712,2.69777777777778,"10th"
"715",2022-10-05,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",43009,11.9469444444444,"10th"
"716",2022-10-11,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",12587,3.49638888888889,"10th"
"717",2022-10-12,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",27299,7.58305555555556,"10th"
"718",2022-10-18,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",19403,5.38972222222222,"10th"
"719",2022-10-21,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",59669,16.5747222222222,"10th"
"720",2022-11-06,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",52,0.0144444444444444,"10th"
"721",2022-11-07,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",92,0.0255555555555556,"10th"
"722",2022-11-08,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",15258,4.23833333333333,"10th"
"723",2022-11-09,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",45113,12.5313888888889,"10th"
"724",2022-11-15,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",16291,4.52527777777778,"10th"
"725",2022-11-16,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",8650,2.40277777777778,"10th"
"726",2022-11-29,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",13789,3.83027777777778,"10th"
"727",2022-11-30,"c46e989c692a6ae2965933c320c47275d8a11db0d337c377d86881514e26c844",24656,6.84888888888889,"10th"
"728",2022-09-14,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",1498,0.416111111111111,"10th"
"729",2022-09-20,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",52282,14.5227777777778,"10th"
"730",2022-09-21,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",427,0.118611111111111,"10th"
"731",2022-09-28,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",9729,2.7025,"10th"
"732",2022-09-29,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",81,0.0225,"10th"
"733",2022-10-04,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",2797,0.776944444444444,"10th"
"734",2022-10-05,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",1158,0.321666666666667,"10th"
"735",2022-10-12,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",395,0.109722222222222,"10th"
"736",2022-10-19,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",25919,7.19972222222222,"10th"
"737",2022-11-09,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",1620,0.45,"10th"
"738",2022-11-16,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",8608,2.39111111111111,"10th"
"739",2022-11-30,"d379e6e2862be6cf66c973bfd2c87c809be987f7303373ab400b3fbf14707aae",14779,4.10527777777778,"10th"
"740",2022-09-10,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",2182,0.606111111111111,"10th"
"741",2022-09-13,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",1416,0.393333333333333,"10th"
"742",2022-09-14,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",17852,4.95888888888889,"10th"
"743",2022-09-20,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",2857,0.793611111111111,"10th"
"744",2022-09-21,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",9998,2.77722222222222,"10th"
"745",2022-09-27,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",3910,1.08611111111111,"10th"
"746",2022-09-28,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",4095,1.1375,"10th"
"747",2022-10-04,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",6232,1.73111111111111,"10th"
"748",2022-10-05,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",4268,1.18555555555556,"10th"
"749",2022-10-08,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",148,0.0411111111111111,"10th"
"750",2022-10-09,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",9314,2.58722222222222,"10th"
"751",2022-10-10,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",958,0.266111111111111,"10th"
"752",2022-10-11,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",5858,1.62722222222222,"10th"
"753",2022-10-12,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",1736,0.482222222222222,"10th"
"754",2022-10-18,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",19421,5.39472222222222,"10th"
"755",2022-11-02,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",2486,0.690555555555556,"10th"
"756",2022-11-06,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",919,0.255277777777778,"10th"
"757",2022-11-09,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",4307,1.19638888888889,"10th"
"758",2022-11-15,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",8085,2.24583333333333,"10th"
"759",2022-11-16,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",901,0.250277777777778,"10th"
"760",2022-11-29,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",2951,0.819722222222222,"10th"
"761",2022-11-30,"d7c70c78c958f4c7423e3d60d32a9e97768dab4ee2e6a2a2f473ecf6279f9902",1841,0.511388888888889,"10th"
"762",2022-09-14,"f00126a37b1b8afab18a16e89ffc21fb380f0c2ac58665b1d21a5b4630211f60",1264,0.351111111111111,"10th"
"763",2022-09-16,"f00126a37b1b8afab18a16e89ffc21fb380f0c2ac58665b1d21a5b4630211f60",83,0.0230555555555556,"10th"
"764",2022-09-27,"f00126a37b1b8afab18a16e89ffc21fb380f0c2ac58665b1d21a5b4630211f60",241,0.0669444444444444,"10th"
"765",2022-09-30,"f00126a37b1b8afab18a16e89ffc21fb380f0c2ac58665b1d21a5b4630211f60",9773,2.71472222222222,"10th"
"766",2022-09-07,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",14737,4.09361111111111,"11th"
"767",2022-09-10,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",31,0.00861111111111111,"11th"
"768",2022-09-14,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",25390,7.05277777777778,"11th"
"769",2022-09-18,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",214,0.0594444444444444,"11th"
"770",2022-09-20,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",3929,1.09138888888889,"11th"
"771",2022-09-22,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",437,0.121388888888889,"11th"
"772",2022-09-30,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",53,0.0147222222222222,"11th"
"773",2022-10-01,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",1904,0.528888888888889,"11th"
"774",2022-10-04,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",12081,3.35583333333333,"11th"
"775",2022-10-07,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",16,0.00444444444444444,"11th"
"776",2022-10-11,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",3183,0.884166666666667,"11th"
"777",2022-10-12,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",973,0.270277777777778,"11th"
"778",2022-10-13,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",151,0.0419444444444444,"11th"
"779",2022-10-14,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",21480,5.96666666666667,"11th"
"780",2022-10-16,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",28494,7.915,"11th"
"781",2022-10-19,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",12155,3.37638888888889,"11th"
"782",2022-11-02,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",13060,3.62777777777778,"11th"
"783",2022-11-04,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",9,0.0025,"11th"
"784",2022-11-09,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",16340,4.53888888888889,"11th"
"785",2022-11-12,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",7904,2.19555555555556,"11th"
"786",2022-11-13,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",714,0.198333333333333,"11th"
"787",2022-11-15,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",63,0.0175,"11th"
"788",2022-11-16,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",23729,6.59138888888889,"11th"
"789",2022-11-18,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",32,0.00888888888888889,"11th"
"790",2022-11-19,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",24154,6.70944444444444,"11th"
"791",2022-11-20,"090f793cf7ae0ce542cd04fd9ab893debc40f993f3b449f9e22613796d639390",25,0.00694444444444444,"11th"
"792",2022-09-10,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",2567,0.713055555555556,"11th"
"793",2022-09-16,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",3496,0.971111111111111,"11th"
"794",2022-09-21,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",353,0.0980555555555556,"11th"
"795",2022-09-23,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",36617,10.1713888888889,"11th"
"796",2022-10-06,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",79020,21.95,"11th"
"797",2022-10-07,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",974,0.270555555555556,"11th"
"798",2022-10-13,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",1085,0.301388888888889,"11th"
"799",2022-10-14,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",1111,0.308611111111111,"11th"
"800",2022-10-21,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",155,0.0430555555555556,"11th"
"801",2022-11-07,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",1751,0.486388888888889,"11th"
"802",2022-11-09,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",1781,0.494722222222222,"11th"
"803",2022-11-11,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",15590,4.33055555555556,"11th"
"804",2022-11-12,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",7879,2.18861111111111,"11th"
"805",2022-11-18,"0d2b82a2c97142c088b93762614d6e9259b302a1cd36dcc12ec627c9c1ab9c1b",3492,0.97,"11th"
"806",2022-09-09,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",4444,1.23444444444444,"11th"
"807",2022-09-16,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",916,0.254444444444444,"11th"
"808",2022-09-23,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",2645,0.734722222222222,"11th"
"809",2022-09-29,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",129,0.0358333333333333,"11th"
"810",2022-10-07,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",1645,0.456944444444444,"11th"
"811",2022-10-14,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",1246,0.346111111111111,"11th"
"812",2022-10-21,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",3120,0.866666666666667,"11th"
"813",2022-11-04,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",1730,0.480555555555556,"11th"
"814",2022-11-17,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",2329,0.646944444444444,"11th"
"815",2022-11-18,"144bb83edf78246bb64627ff4c5f25581c7a79f1a4ebe5583f843d3b082e7435",274,0.0761111111111111,"11th"
"816",2022-09-14,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",634,0.176111111111111,"11th"
"817",2022-09-20,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",295,0.0819444444444444,"11th"
"818",2022-09-21,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",2755,0.765277777777778,"11th"
"819",2022-09-27,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",17,0.00472222222222222,"11th"
"820",2022-09-28,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",3872,1.07555555555556,"11th"
"821",2022-10-12,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",3073,0.853611111111111,"11th"
"822",2022-10-18,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",4007,1.11305555555556,"11th"
"823",2022-10-19,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",22788,6.33,"11th"
"824",2022-10-20,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",569,0.158055555555556,"11th"
"825",2022-10-25,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",1003,0.278611111111111,"11th"
"826",2022-10-28,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",27810,7.725,"11th"
"827",2022-11-02,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",3439,0.955277777777778,"11th"
"828",2022-11-09,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",1595,0.443055555555556,"11th"
"829",2022-11-14,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",16,0.00444444444444444,"11th"
"830",2022-11-15,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",2939,0.816388888888889,"11th"
"831",2022-11-16,"1981a7f27500689cc6ee4cff1e7c20ef50c9d04cfa65b4994672ac6b2c3762a3",3573,0.9925,"11th"
"832",2022-09-05,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",26,0.00722222222222222,"11th"
"833",2022-09-07,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",530,0.147222222222222,"11th"
"834",2022-09-17,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",17742,4.92833333333333,"11th"
"835",2022-09-21,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",5,0.00138888888888889,"11th"
"836",2022-09-24,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",2428,0.674444444444444,"11th"
"837",2022-09-28,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",47,0.0130555555555556,"11th"
"838",2022-10-05,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",27,0.0075,"11th"
"839",2022-10-09,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",3063,0.850833333333333,"11th"
"840",2022-10-12,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",381,0.105833333333333,"11th"
"841",2022-10-21,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",111,0.0308333333333333,"11th"
"842",2022-11-02,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",5450,1.51388888888889,"11th"
"843",2022-11-04,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",6,0.00166666666666667,"11th"
"844",2022-11-05,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",4313,1.19805555555556,"11th"
"845",2022-11-07,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",35,0.00972222222222222,"11th"
"846",2022-11-09,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",19067,5.29638888888889,"11th"
"847",2022-11-16,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",121,0.0336111111111111,"11th"
"848",2022-11-18,"1a2720d0285e95f0334d2dac9d51fdf29e43f95440f79f3049856077e52cc3f9",373,0.103611111111111,"11th"
"849",2022-09-09,"1ce0d38678f2ba0aa61d8f359e50e88676bf812be7ee89ff058c14eb1672b500",1017,0.2825,"11th"
"850",2022-09-16,"1ce0d38678f2ba0aa61d8f359e50e88676bf812be7ee89ff058c14eb1672b500",44119,12.2552777777778,"11th"
"851",2022-09-23,"1ce0d38678f2ba0aa61d8f359e50e88676bf812be7ee89ff058c14eb1672b500",3489,0.969166666666667,"11th"
"852",2022-10-12,"1ce0d38678f2ba0aa61d8f359e50e88676bf812be7ee89ff058c14eb1672b500",19,0.00527777777777778,"11th"
"853",2022-10-21,"1ce0d38678f2ba0aa61d8f359e50e88676bf812be7ee89ff058c14eb1672b500",42266,11.7405555555556,"11th"
"854",2022-11-07,"1ce0d38678f2ba0aa61d8f359e50e88676bf812be7ee89ff058c14eb1672b500",775,0.215277777777778,"11th"
"855",2022-11-18,"1ce0d38678f2ba0aa61d8f359e50e88676bf812be7ee89ff058c14eb1672b500",1190,0.330555555555556,"11th"
"856",2022-09-09,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",447,0.124166666666667,"11th"
"857",2022-09-15,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",354,0.0983333333333333,"11th"
"858",2022-09-16,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",3860,1.07222222222222,"11th"
"859",2022-09-22,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",82,0.0227777777777778,"11th"
"860",2022-09-23,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",2100,0.583333333333333,"11th"
"861",2022-10-07,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",367,0.101944444444444,"11th"
"862",2022-10-13,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",5659,1.57194444444444,"11th"
"863",2022-10-20,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",223,0.0619444444444444,"11th"
"864",2022-10-31,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",27,0.0075,"11th"
"865",2022-11-04,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",1126,0.312777777777778,"11th"
"866",2022-11-05,"1efea35378969e01cc80ad4358b44e84406ca638ad5b27ffa83838eae01ae2af",16,0.00444444444444444,"11th"
"867",2022-09-07,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",9906,2.75166666666667,"11th"
"868",2022-09-08,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",3411,0.9475,"11th"
"869",2022-09-12,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",42,0.0116666666666667,"11th"
"870",2022-09-14,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",945,0.2625,"11th"
"871",2022-09-21,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",2156,0.598888888888889,"11th"
"872",2022-10-01,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",3734,1.03722222222222,"11th"
"873",2022-10-06,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",9839,2.73305555555556,"11th"
"874",2022-10-07,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",220,0.0611111111111111,"11th"
"875",2022-10-13,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",1031,0.286388888888889,"11th"
"876",2022-10-14,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",4182,1.16166666666667,"11th"
"877",2022-10-19,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",18,0.005,"11th"
"878",2022-10-24,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",18704,5.19555555555556,"11th"
"879",2022-11-03,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",3357,0.9325,"11th"
"880",2022-11-11,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",4960,1.37777777777778,"11th"
"881",2022-11-14,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",2673,0.7425,"11th"
"882",2022-11-17,"1f5861d4cbcda3f46c5367f1205da175a185f31ffd503f42215a28481a09f690",14502,4.02833333333333,"11th"
"883",2022-09-16,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",1092,0.303333333333333,"11th"
"884",2022-09-21,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",1010,0.280555555555556,"11th"
"885",2022-09-30,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",22958,6.37722222222222,"11th"
"886",2022-10-06,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",3564,0.99,"11th"
"887",2022-10-07,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",189,0.0525,"11th"
"888",2022-10-14,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",5955,1.65416666666667,"11th"
"889",2022-10-23,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",88,0.0244444444444444,"11th"
"890",2022-11-04,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",3263,0.906388888888889,"11th"
"891",2022-11-09,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",81,0.0225,"11th"
"892",2022-11-11,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",2073,0.575833333333333,"11th"
"893",2022-11-18,"266731851e8111738bbfd72ee7f996a6f902f4ca8655a5d675adc55203494ff8",1177,0.326944444444444,"11th"
"894",2022-09-07,"28b3d26b2eafc190d38cacd1dabf71ec8212a3877dc1d5f228f5cd62b896c206",1741,0.483611111111111,"11th"
"895",2022-09-13,"28b3d26b2eafc190d38cacd1dabf71ec8212a3877dc1d5f228f5cd62b896c206",212,0.0588888888888889,"11th"
"896",2022-09-21,"28b3d26b2eafc190d38cacd1dabf71ec8212a3877dc1d5f228f5cd62b896c206",54528,15.1466666666667,"11th"
"897",2022-09-28,"28b3d26b2eafc190d38cacd1dabf71ec8212a3877dc1d5f228f5cd62b896c206",126,0.035,"11th"
"898",2022-10-04,"28b3d26b2eafc190d38cacd1dabf71ec8212a3877dc1d5f228f5cd62b896c206",6659,1.84972222222222,"11th"
